Paper Name,DOI,API Name,Chitosan Mass Fraction (%),Alginate Mass Fraction (%),Surfactant Mass Fraction (%),Crosslinker Mass Fraction (%),Total Solid Concentration (mg/mL),Particle Size (nm),Zeta Potential (mV),Encapsulation Efficiency (%),Effective SLogP,Effective TPSA,Effective AMW,Effective NumRotBonds,Effective NumHBD,Effective NumHBA,Effective NumAromaticRings,Effective NumSaturatedRings,Effective NumAliphaticRings,Effective MolMR,Effective FractionCSP3,Effective NumHeteroatoms,Total API Mass Fraction (%),Emulsion_Solvent_Evaporation,Contains_Surfactant,Surfactant_HLB,Surfactant_MW,Crosslinker_Cationic_Valency,Crosslinker_Anic_Valency,Crosslinker_Cationic_Charge_Density,Crosslinker_Anic_Charge_Density,Contains_Crosslinker,Chitosan_DDA_Pct,Chitosan_MW_Grade_Encoded,Stirring_Speed_RPM,Temperature_C,Sonication_Time_min,pH_Standardized
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,44.4444444444444,44.4444444444444,0,0,2.25,142,,72,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,46.1538461538462,46.1538461538462,0,0,3.25,166,,80,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,7.69230769230769,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,40,40,0,0,1.25,151,,86,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,20,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,44.4444444444444,44.4444444444444,0,0,2.25,137,,73,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,36.3636363636364,54.5454545454545,0,0,2.75,170,,87,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,9.09090909090909,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,44.4444444444444,44.4444444444444,0,0,2.25,145,,74,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,22.2222222222222,66.6666666666667,0,0,2.25,123,,93,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,54.5454545454545,36.3636363636364,0,0,2.75,146,,72,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,9.09090909090909,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,36.3636363636364,54.5454545454545,0,0,2.75,168,,75,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,9.09090909090909,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,57.1428571428571,28.5714285714286,0,0,1.75,139,,78,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,14.2857142857143,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,44.4444444444444,44.4444444444444,0,0,2.25,140,,74,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,28.5714285714286,57.1428571428571,0,0,1.75,149,,70,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,14.2857142857143,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,57.1428571428571,28.5714285714286,0,0,1.75,180,,78,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,14.2857142857143,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,44.4444444444444,44.4444444444444,0,0,2.25,146,,71,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,54.5454545454545,36.3636363636364,0,0,2.75,138,,67,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,9.09090909090909,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,66.6666666666667,22.2222222222222,0,0,2.25,131,,79,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,11.1111111111111,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
"Phytosterol-Loaded Surface-Tailored Bioactive-Polymer Nanoparticles for Cancer Treatment: Optimization, In Vitro Cell Viability, Antioxidant Activity, and Stability Studies",10.3390/gels8040219,β-Sitosterol,25.6410256410256,61.5384615384615,0,0,1.95,126,25,91.06,8.02480000000001,20.23,414.718,6,1,1,0,3,4,128.2168,0.931034482758621,1,12.8205128205128,0,0,0,0,2,0,0.0180212650928095,0,1,,2,1000,,10,5.2
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.38459467567131,0.00538432545939834,96.1486689178275,0.38459467567131,5.20028,218,36.7,85.5,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,3.07675740537048,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.384550306871145,0.0169202135023304,96.1375767177862,0.384550306871145,5.20088,395,23.7,69.3,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,3.07640245496916,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.131576523590355,0.00184207133026497,98.6823926927662,0.131576523590355,15.20028,307,32.1,71.1,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.05261218872284,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.13157133008089,0.00578913852355916,98.6784975606675,0.13157133008089,15.20088,505,20.2,73.7,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.05257064064712,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.196844968839441,0.00275582956375218,98.4224844197207,0.196844968839441,10.16028,261,33.1,65.7,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.18106981303665,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.196833345143334,0.0086606671863067,98.416672571667,0.196833345143334,10.16088,441,21.2,82.8,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.18100007086,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.195307159569856,0.00273430023397798,97.6535797849278,0.195307159569856,10.24028,247,35.1,81.8,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.95307159569856,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.19529571677434,0.00859301153807095,97.6478583871699,0.19529571677434,10.24088,438,23,55.7,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.9529571677434,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.387551835057939,0.0116265550517382,96.8879587644848,0.387551835057939,5.1606,310,27.6,76.5,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,2.32531101034763,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.131920900228223,0.0039576270068467,98.9406751711674,0.131920900228223,15.1606,460,26.7,61.8,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,0.791525401369339,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.381635690569782,0.0114490707170935,95.4089226424455,0.381635690569782,5.2406,286,33.8,63.7,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,3.81635690569782,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.131228429326929,0.00393685287980788,98.4213219951971,0.131228429326929,15.2406,439,27.6,70.2,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.31228429326929,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.196066898025606,0.00588200694076819,98.0334490128032,0.196066898025606,10.2006,325,26.9,64.8,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.56853518420485,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.196066898025606,0.00588200694076819,98.0334490128032,0.196066898025606,10.2006,341,25.7,62.6,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.56853518420485,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.196066898025606,0.00588200694076819,98.0334490128032,0.196066898025606,10.2006,336,27.6,65.7,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,1.56853518420485,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Stability and biological activity enhancement of fucoxanthin through encapsulation in alginate/chitosan nanoparticles,10.1016/j.ijbiomac.2024.130264,Fucoxanthin,0.272469170113402,0.00381456838158762,96.7265553902576,0.272469170113402,7.34028,227,35.3,81.2,8.69220000000001,96.36,658.92,11,2,6,0,3,3,194.103599999999,0.547619047619048,6,2.72469170113402,1,1,15,1310,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,37.7358490566038,37.7358490566038,0,5.66037735849057,26.5,142,-15.4,41.5,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,18.8679245283019,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,26.3157894736842,52.6315789473684,0,7.89473684210526,38,34.5,-6.22,20.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,13.1578947368421,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,15.1515151515152,60.6060606060606,0,9.09090909090909,33,86.3,-8.42,21.9,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,15.1515151515152,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,12.1951219512195,48.7804878048781,0,14.6341463414634,20.5,104.2,-6.83,60,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,24.390243902439,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,27.3972602739726,54.7945205479452,0,4.10958904109589,36.5,63.2,-5.26,50.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,13.6986301369863,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,8.19672131147541,65.5737704918033,0,9.83606557377049,30.5,34.5,-6.22,20.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,16.3934426229508,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,8.19672131147541,65.5737704918033,0,9.83606557377049,30.5,34.5,-6.22,20.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,16.3934426229508,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,35.7142857142857,35.7142857142857,0,10.7142857142857,28,114.8,-2.41,72.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,17.8571428571429,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,15.1515151515152,60.6060606060606,0,9.09090909090909,33,86.3,-8.42,21.9,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,15.1515151515152,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,37.7358490566038,37.7358490566038,0,5.66037735849057,26.5,266.1,-23.1,47.1,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,18.8679245283019,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,26.3157894736842,52.6315789473684,0,7.89473684210526,38,96.9,-4.3,32.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,13.1578947368421,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,12.1951219512195,48.7804878048781,0,14.6341463414634,20.5,104.2,-6.83,60,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,24.390243902439,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,13.1578947368421,52.6315789473684,0,7.89473684210526,19,142,-15.4,41.5,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,26.3157894736842,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,37.7358490566038,37.7358490566038,0,5.66037735849057,26.5,266.1,-23.1,47.1,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,18.8679245283019,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,15.8730158730159,63.4920634920635,0,4.76190476190476,31.5,129.2,-7.54,53.5,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,15.8730158730159,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,13.1578947368421,52.6315789473684,0,7.89473684210526,19,142,-15.4,41.5,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,26.3157894736842,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,8.62068965517242,68.9655172413793,0,5.17241379310345,29,63.2,-5.26,50.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,17.2413793103448,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,12.1951219512195,48.7804878048781,0,14.6341463414634,20.5,104.2,-6.83,60,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,24.390243902439,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,23.2558139534884,46.5116279069767,0,6.97674418604651,21.5,227,-10.4,43.2,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,23.2558139534884,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,8.62068965517242,68.9655172413793,0,5.17241379310345,29,63.2,-5.26,50.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,17.2413793103448,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,21.7391304347826,43.4782608695652,0,13.0434782608696,23,195.4,-6.38,65.1,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,21.7391304347826,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,27.3972602739726,54.7945205479452,0,4.10958904109589,36.5,233.2,-4.56,63.7,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,13.6986301369863,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,21.7391304347826,43.4782608695652,0,13.0434782608696,23,195.4,-6.38,65.1,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,21.7391304347826,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,23.2558139534884,46.5116279069767,0,6.97674418604651,21.5,227,-10.4,43.2,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,23.2558139534884,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,13.1578947368421,52.6315789473684,0,7.89473684210526,19,142,-15.4,41.5,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,26.3157894736842,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,27.3972602739726,54.7945205479452,0,4.10958904109589,36.5,233.2,-4.56,63.7,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,13.6986301369863,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,35.7142857142857,35.7142857142857,0,10.7142857142857,28,114.8,-2.41,72.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,17.8571428571429,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,23.2558139534884,46.5116279069767,0,6.97674418604651,21.5,227,-10.4,43.2,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,23.2558139534884,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,15.1515151515152,60.6060606060606,0,9.09090909090909,33,86.3,-8.42,21.9,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,15.1515151515152,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,35.7142857142857,35.7142857142857,0,10.7142857142857,28,114.8,-2.41,72.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,17.8571428571429,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,26.3157894736842,52.6315789473684,0,7.89473684210526,38,96.9,-4.3,32.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,13.1578947368421,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
A Statistical Study on the Development of Metronidazole-Chitosan-Alginate Nanocomposite Formulation Using the Full Factorial Design,10.3390/polym12040772,Metronidazole,8.62068965517242,68.9655172413793,0,5.17241379310345,29,63.2,-5.26,50.3,0.0920199999999998,81.19,171.156,3,1,5,1,0,0,40.7042,0.5,6,17.2413793103448,0,0,0,0,2,0,0.0180212650928095,0,1,90,1,,25,,5.5
